gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Cardiomyocyte	Other
PNMT	P11086	True	PNMT_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS046C11B05	PNMT	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS06FE13C35	SLC18A2	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS04C3CEB1B	SLC18A2	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS00979A178	SLC18A2	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0CCD9D09E	SLC18A2	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS0E52EA029	SLC18A2	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS08E4B4F26	SLC18A2	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS09B74556F	SLC18A2	0.008	0.003
SLC18A2	Q05940	True	VMAT2_HUMAN	Adrenaline_byPNMT_and_SLC18A2	CPI-CS046C11B05	SLC18A2	0.008	0.003
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS06B116BC0	SLC6A1	0.004	0.015
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS04C0A3C19	SLC6A1	0.004	0.015
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC01B9552BA	SLC6A1	0.004	0.015
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0E092014F	SLC6A1	0.004	0.015
SLC6A1	P30531	True	SC6A1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC07D1D1AD0	SLC6A1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS06B116BC0	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CS04C0A3C19	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC01B9552BA	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC0E092014F	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A1	CPI-CC07D1D1AD0	GAD1	0.004	0.015
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS0E715A989	SLC6A13	0.004	0.006
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS04368D963	SLC6A13	0.004	0.006
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC002C86EAE	SLC6A13	0.004	0.006
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC02329B61A	SLC6A13	0.004	0.006
SLC6A13	Q9NSD5	True	S6A13_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0195F6CE4	SLC6A13	0.004	0.006
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS0E715A989	GAD1	0.004	0.006
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CS04368D963	GAD1	0.004	0.006
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC002C86EAE	GAD1	0.004	0.006
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC02329B61A	GAD1	0.004	0.006
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A13	CPI-CC0195F6CE4	GAD1	0.004	0.006
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS03CCCE0E4	SLC6A6	0.004	0.015
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS0AD67AADC	SLC6A6	0.004	0.015
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC06B7CC089	SLC6A6	0.004	0.015
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0695DEB89	SLC6A6	0.004	0.015
SLC6A6	P31641	True	SC6A6_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	SLC6A6	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS03CCCE0E4	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CS0AD67AADC	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC06B7CC089	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0695DEB89	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A6	CPI-CC0079D48C9	GAD1	0.004	0.015
SLC6A8	P48029	True	SC6A8_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CS0117267C4	SLC6A8	0.004	0.015
SLC6A8	P48029	True	SC6A8_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CS0F9A0EE4B	SLC6A8	0.004	0.015
SLC6A8	P48029	True	SC6A8_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CC0C8C9C0D3	SLC6A8	0.004	0.015
SLC6A8	P48029	True	SC6A8_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CC0852DD8AB	SLC6A8	0.004	0.015
SLC6A8	P48029	True	SC6A8_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CC0F11405A3	SLC6A8	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CS0117267C4	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CS0F9A0EE4B	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CC0C8C9C0D3	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CC0852DD8AB	GAD1	0.004	0.015
GAD1	Q99259	True	DCE1_HUMAN	GABA_byGAD1_and_SLC6A8	CPI-CC0F11405A3	GAD1	0.004	0.015
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D5D712A6	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0921FDCC0	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0C53F30BC	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS070ACE5CB	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC08C4BCAED	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC00F486A57	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS07D0E4897	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC052F5C918	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC0EAD8AFBF	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS059E38F49	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS035E3DC49	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0EECB890E	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS093EF3F47	SLC1A1	0.023	0.064
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0BEF05FE2	SLC1A1	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0D5D712A6	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0921FDCC0	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0C53F30BC	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS070ACE5CB	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC08C4BCAED	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC00F486A57	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS07D0E4897	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC052F5C918	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CC0EAD8AFBF	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS059E38F49	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS035E3DC49	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0EECB890E	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS093EF3F47	GLS	0.023	0.064
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A1	CPI-CS0BEF05FE2	GLS	0.023	0.064
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS03487854B	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS07BBA568D	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS056114BA1	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS034026D0F	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC0924D1237	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC0C78F642C	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0B15FCB8B	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC0D02A5FE5	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC033AC2E73	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS03F7F264A	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0444827FD	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS04A0AEE4C	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS007136501	SLC1A2	0.02	0.006
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0B9E5E3DB	SLC1A2	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS03487854B	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS07BBA568D	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS056114BA1	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS034026D0F	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC0924D1237	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC0C78F642C	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0B15FCB8B	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC0D02A5FE5	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CC033AC2E73	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS03F7F264A	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0444827FD	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS04A0AEE4C	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS007136501	GLS	0.02	0.006
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A2	CPI-CS0B9E5E3DB	GLS	0.02	0.006
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0FC6DD1EA	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0692512DE	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS04BFC66DA	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS04473CE2B	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC0918CCE56	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC02BF19DCF	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS037F4EF32	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC0063E25BD	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC0E60351FF	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS06BDC8BFA	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0D33309E7	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0305D24F6	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS09F74FD39	SLC1A3	0.107	0.027
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS017089111	SLC1A3	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0FC6DD1EA	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0692512DE	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS04BFC66DA	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS04473CE2B	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC0918CCE56	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC02BF19DCF	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS037F4EF32	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC0063E25BD	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CC0E60351FF	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS06BDC8BFA	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0D33309E7	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS0305D24F6	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS09F74FD39	GLS	0.107	0.027
GLS	O94925	True	GLSK_HUMAN	Glutamate_byGLS_and_SLC1A3	CPI-CS017089111	GLS	0.107	0.027
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0933776AC	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0899E9304	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS06451E34A	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0DD8D3E0E	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC007CF847B	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC08EE84AE8	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS048A34709	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC05A802EBC	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC086C2B918	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS089C871BA	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS081D8412E	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS05B11F2F4	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS00061350E	SLC1A1	0.003	0.002
SLC1A1	P43005	True	EAA3_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0A14FBC54	SLC1A1	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0933776AC	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0899E9304	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS06451E34A	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0DD8D3E0E	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC007CF847B	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC08EE84AE8	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS048A34709	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC05A802EBC	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC086C2B918	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS089C871BA	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS081D8412E	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS05B11F2F4	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS00061350E	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0A14FBC54	GLS2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS084C627C7	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0B607E7E2	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0CC3AA145	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS04F05F7CF	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC05BFEA73C	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC0DC1D35A7	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS01E5ABF3E	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC0D4DE23C7	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC0B810B839	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS070B19B57	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS01E5D0183	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS06CD4A71F	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0975DD44D	SLC1A2	0.003	0.002
SLC1A2	P43004	True	EAA2_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0A2EDD507	SLC1A2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS084C627C7	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0B607E7E2	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0CC3AA145	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS04F05F7CF	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC05BFEA73C	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC0DC1D35A7	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS01E5ABF3E	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC0D4DE23C7	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CC0B810B839	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS070B19B57	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS01E5D0183	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS06CD4A71F	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0975DD44D	GLS2	0.003	0.002
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0A2EDD507	GLS2	0.003	0.002
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS2_and_SLC1A3	CPI-CS02435169C	SLC1A3	0.003	0.002
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS2_and_SLC1A3	CPI-CS008389A89	SLC1A3	0.003	0.002
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS2_and_SLC1A3	CPI-CS0B4B01B4B	SLC1A3	0.003	0.002
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS2_and_SLC1A3	CPI-CS0484FC19B	SLC1A3	0.003	0.002
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS2_and_SLC1A3	CPI-CC07909859C	SLC1A3	0.003	0.002
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS2_and_SLC1A3	CPI-CC0A8308C2C	SLC1A3	0.003	0.002
SLC1A3	P43003	True	EAA1_HUMAN	Glutamate_byGLS2_and_SLC1A3	CPI-CS00E19754C	SLC1A3	0.003	0.002
